memory_address,data_category,phase,fc,size_in_bytes,data_type,divide_by
8434,#25,KWh,4,4,UINT32,10
8436,#25,KWh,4,4,UINT32,10
8438,#25,KVARh,4,4,UINT32,10
8440,#25,KVARh,4,4,UINT32,10
8442,#25,KVARh,4,4,UINT32,10
8444,#25,KVAh,4,4,UINT32,10
8446,#25,KVAh,4,4,UINT32,10
8448,#25,KVAh,4,4,UINT32,10
8450,#26,KWh,4,4,UINT32,10
8452,#26,KWh,4,4,UINT32,10
8454,#26,KWh,4,4,UINT32,10
8456,#26,KVARh,4,4,UINT32,10
8458,#26,KVARh,4,4,UINT32,10
8460,#26,KVARh,4,4,UINT32,10
8462,#26,KVAh,4,4,UINT32,10
8464,#26,KVAh,4,4,UINT32,10
8466,#26,KVAh,4,4,UINT32,10
8468,#27,KWh,4,4,UINT32,10
8470,#27,KWh,4,4,UINT32,10
8472,#27,KWh,4,4,UINT32,10
8474,#27,KVARh,4,4,UINT32,10
8476,#27,KVARh,4,4,UINT32,10
8478,#27,KVARh,4,4,UINT32,10
8480,#27,KVAh,4,4,UINT32,10
8482,#27,KVAh,4,4,UINT32,10
8484,#27,KVAh,4,4,UINT32,10
8486,#28,KWh,4,4,UINT32,10
8488,#28,KWh,4,4,UINT32,10
8490,#28,KWh,4,4,UINT32,10
8492,#28,KVARh,4,4,UINT32,10
8494,#28,KVARh,4,4,UINT32,10
8496,#28,KVARh,4,4,UINT32,10
8498,#28,KVAh,4,4,UINT32,10
8500,#28,KVAh,4,4,UINT32,10
8502,#28,KVAh,4,4,UINT32,10
8504,#29,KWh,4,4,UINT32,10
8506,#29,KWh,4,4,UINT32,10
8508,#29,KWh,4,4,UINT32,10
8510,#29,KVARh,4,4,UINT32,10
8512,#29,KVARh,4,4,UINT32,10
8514,#29,KVARh,4,4,UINT32,10
8516,#29,KVAh,4,4,UINT32,10
8518,#29,KVAh,4,4,UINT32,10
8520,#29,KVAh,4,4,UINT32,10
8522,#30,KWh,4,4,UINT32,10
8524,#30,KWh,4,4,UINT32,10
8526,#30,KWh,4,4,UINT32,10
8528,#30,KVARh,4,4,UINT32,10
8530,#30,KVARh,4,4,UINT32,10
8532,#30,KVARh,4,4,UINT32,10
8534,#30,KVAh,4,4,UINT32,10
8536,#30,KVAh,4,4,UINT32,10
8538,#30,KVAh,4,4,UINT32,10
8540,#31,KWh,4,4,UINT32,10
8542,#31,KWh,4,4,UINT32,10
8544,#31,KWh,4,4,UINT32,10
8546,#31,KVARh,4,4,UINT32,10
8548,#31,KVARh,4,4,UINT32,10
8550,#31,KVARh,4,4,UINT32,10
8552,#31,KVAh,4,4,UINT32,10
8554,#31,KVAh,4,4,UINT32,10
8556,#31,KVAh,4,4,UINT32,10
8558,#32,KWh,4,4,UINT32,10
8560,#32,KWh,4,4,UINT32,10
8562,#32,KWh,4,4,UINT32,10
8564,#32,KVARh,4,4,UINT32,10
8566,#32,KVARh,4,4,UINT32,10
8568,#32,KVARh,4,4,UINT32,10
8570,#32,KVAh,4,4,UINT32,10
8572,#32,KVAh,4,4,UINT32,10
8574,#32,KVAh,4,4,UINT32,10
8576,#33,KWh,4,4,UINT32,10
8578,#33,KWh,4,4,UINT32,10
8580,#33,KWh,4,4,UINT32,10
8582,#33,KVARh,4,4,UINT32,10
8584,#33,KVARh,4,4,UINT32,10
8586,#33,KVARh,4,4,UINT32,10
8588,#33,KVAh,4,4,UINT32,10
8590,#33,KVAh,4,4,UINT32,10
8592,#33,KVAh,4,4,UINT32,10
8594,#34,KWh,4,4,UINT32,10
8596,#34,KWh,4,4,UINT32,10
8598,#34,KWh,4,4,UINT32,10
8600,#34,KVARh,4,4,UINT32,10
8602,#34,KVARh,4,4,UINT32,10
8604,#34,KVARh,4,4,UINT32,10
8606,#34,KVAh,4,4,UINT32,10
8608,#34,KVAh,4,4,UINT32,10
8610,#34,KVAh,4,4,UINT32,10
8612,#35,KWh,4,4,UINT32,10
8614,#35,KWh,4,4,UINT32,10
8616,#35,KWh,4,4,UINT32,10
8618,#35,KVARh,4,4,UINT32,10
8620,#35,KVARh,4,4,UINT32,10
8622,#35,KVARh,4,4,UINT32,10
8624,#35,KVAh,4,4,UINT32,10
8626,#35,KVAh,4,4,UINT32,10
8628,#35,KVAh,4,4,UINT32,10
8630,#36,KWh,4,4,UINT32,10
8632,#36,KWh,4,4,UINT32,10
8634,#36,KWh,4,4,UINT32,10
8636,#36,KVARh,4,4,UINT32,10
8638,#36,KVARh,4,4,UINT32,10
8640,#36,KVARh,4,4,UINT32,10
8642,#36,KVAh,4,4,UINT32,10
8644,#36,KVAh,4,4,UINT32,10
8646,#36,KVAh,4,4,UINT32,10
8648,#37,KWh,4,4,UINT32,10
8650,#37,KWh,4,4,UINT32,10
8652,#37,KWh,4,4,UINT32,10
8654,#37,KVARh,4,4,UINT32,10
8656,#37,KVARh,4,4,UINT32,10
8658,#37,KVARh,4,4,UINT32,10
8660,#37,KVAh,4,4,UINT32,10
8662,#37,KVAh,4,4,UINT32,10
8664,#37,KVAh,4,4,UINT32,10
8666,#38,KWh,4,4,UINT32,10
8668,#38,KWh,4,4,UINT32,10
8670,#38,KWh,4,4,UINT32,10
8672,#38,KVARh,4,4,UINT32,10
8674,#38,KVARh,4,4,UINT32,10
8676,#38,KVARh,4,4,UINT32,10
8678,#38,KVAh,4,4,UINT32,10
8680,#38,KVAh,4,4,UINT32,10
8682,#38,KVAh,4,4,UINT32,10
8684,#39,KWh,4,4,UINT32,10
8686,#39,KWh,4,4,UINT32,10
8688,#39,KWh,4,4,UINT32,10
8690,#39,KVARh,4,4,UINT32,10
8692,#39,KVARh,4,4,UINT32,10
8694,#39,KVARh,4,4,UINT32,10
8696,#39,KVAh,4,4,UINT32,10
8698,#39,KVAh,4,4,UINT32,10
8700,#39,KVAh,4,4,UINT32,10
8702,#40,KWh,4,4,UINT32,10
8704,#40,KWh,4,4,UINT32,10
8706,#40,KWh,4,4,UINT32,10
8708,#40,KVARh,4,4,UINT32,10
8710,#40,KVARh,4,4,UINT32,10
8712,#40,KVARh,4,4,UINT32,10
8714,#40,KVAh,4,4,UINT32,10
8716,#40,KVAh,4,4,UINT32,10
8718,#40,KVAh,4,4,UINT32,10
8720,#41,KWh,4,4,UINT32,10
8722,#41,KWh,4,4,UINT32,10
8724,#41,KWh,4,4,UINT32,10
8726,#41,KVARh,4,4,UINT32,10
8728,#41,KVARh,4,4,UINT32,10
8730,#41,KVARh,4,4,UINT32,10
8732,#41,KVAh,4,4,UINT32,10
8734,#41,KVAh,4,4,UINT32,10
8736,#41,KVAh,4,4,UINT32,10
8738,#42,KWh,4,4,UINT32,10
8740,#42,KWh,4,4,UINT32,10
8742,#42,KWh,4,4,UINT32,10
8744,#42,KVARh,4,4,UINT32,10
8746,#42,KVARh,4,4,UINT32,10
8748,#42,KVARh,4,4,UINT32,10
8750,#42,KVAh,4,4,UINT32,10
8752,#42,KVAh,4,4,UINT32,10
8754,#42,KVAh,4,4,UINT32,10
8756,#43,KWh,4,4,UINT32,10
8758,#43,KWh,4,4,UINT32,10
8760,#43,KWh,4,4,UINT32,10
8762,#43,KVARh,4,4,UINT32,10
8764,#43,KVARh,4,4,UINT32,10
8766,#43,KVARh,4,4,UINT32,10
8768,#43,KVAh,4,4,UINT32,10
8770,#43,KVAh,4,4,UINT32,10
8772,#43,KVAh,4,4,UINT32,10
8774,#44,KWh,4,4,UINT32,10
8776,#44,KWh,4,4,UINT32,10
8778,#44,KWh,4,4,UINT32,10
8780,#44,KVARh,4,4,UINT32,10
8782,#44,KVARh,4,4,UINT32,10
8784,#44,KVARh,4,4,UINT32,10
8786,#44,KVAh,4,4,UINT32,10
8788,#44,KVAh,4,4,UINT32,10
8790,#44,KVAh,4,4,UINT32,10
8792,#45,KWh,4,4,UINT32,10
8794,#45,KWh,4,4,UINT32,10
8796,#45,KWh,4,4,UINT32,10
8798,#45,KVARh,4,4,UINT32,10
8800,#45,KVARh,4,4,UINT32,10
8802,#45,KVARh,4,4,UINT32,10
8804,#45,KVAh,4,4,UINT32,10
8806,#45,KVAh,4,4,UINT32,10
8808,#45,KVAh,4,4,UINT32,10
8810,#46,KWh,4,4,UINT32,10
8812,#46,KWh,4,4,UINT32,10
8814,#46,KWh,4,4,UINT32,10
8816,#46,KVARh,4,4,UINT32,10
8818,#46,KVARh,4,4,UINT32,10
8820,#46,KVARh,4,4,UINT32,10
8822,#46,KVAh,4,4,UINT32,10
8824,#46,KVAh,4,4,UINT32,10
8826,#46,KVAh,4,4,UINT32,10
8828,#47,KWh,4,4,UINT32,10
8830,#47,KWh,4,4,UINT32,10
8832,#47,KWh,4,4,UINT32,10
8834,#47,KVARh,4,4,UINT32,10
8836,#47,KVARh,4,4,UINT32,10
8838,#47,KVARh,4,4,UINT32,10
8840,#47,KVAh,4,4,UINT32,10
8842,#47,KVAh,4,4,UINT32,10
8844,#47,KVAh,4,4,UINT32,10
8846,#48,KWh,4,4,UINT32,10
8848,#48,KWh,4,4,UINT32,10
8850,#48,KWh,4,4,UINT32,10
8852,#48,KVARh,4,4,UINT32,10
8854,#48,KVARh,4,4,UINT32,10
8856,#48,KVARh,4,4,UINT32,10
8858,#48,KVAh,4,4,UINT32,10
8860,#48,KVAh,4,4,UINT32,10
8862,#48,KVAh,4,4,UINT32,10
8864,#49,KWh,4,4,UINT32,10
8866,#49,KWh,4,4,UINT32,10
8868,#49,KWh,4,4,UINT32,10
8870,#49,KVARh,4,4,UINT32,10
8872,#49,KVARh,4,4,UINT32,10
8874,#49,KVARh,4,4,UINT32,10
8876,#49,KVAh,4,4,UINT32,10
8878,#49,KVAh,4,4,UINT32,10
8880,#49,KVAh,4,4,UINT32,10
8882,#50,KWh,4,4,UINT32,10
8884,#50,KWh,4,4,UINT32,10
8886,#50,KWh,4,4,UINT32,10
8888,#50,KVARh,4,4,UINT32,10
8890,#50,KVARh,4,4,UINT32,10
8892,#50,KVARh,4,4,UINT32,10
8894,#50,KVAh,4,4,UINT32,10
8896,#50,KVAh,4,4,UINT32,10
8898,#50,KVAh,4,4,UINT32,10
8900,#51,KWh,4,4,UINT32,10
8902,#51,KWh,4,4,UINT32,10
8904,#51,KWh,4,4,UINT32,10
8906,#51,KVARh,4,4,UINT32,10
8908,#51,KVARh,4,4,UINT32,10
8910,#51,KVARh,4,4,UINT32,10
8912,#51,KVAh,4,4,UINT32,10
8914,#51,KVAh,4,4,UINT32,10
8916,#51,KVAh,4,4,UINT32,10
8918,#52,KWh,4,4,UINT32,10
8920,#52,KWh,4,4,UINT32,10
8922,#52,KWh,4,4,UINT32,10
8924,#52,KVARh,4,4,UINT32,10
8926,#52,KVARh,4,4,UINT32,10
8928,#52,KVARh,4,4,UINT32,10
8930,#52,KVAh,4,4,UINT32,10
8932,#52,KVAh,4,4,UINT32,10
8934,#52,KVAh,4,4,UINT32,10
8936,#53,KWh,4,4,UINT32,10
8938,#53,KWh,4,4,UINT32,10
8940,#53,KWh,4,4,UINT32,10
8942,#53,KVARh,4,4,UINT32,10
8944,#53,KVARh,4,4,UINT32,10
8946,#53,KVARh,4,4,UINT32,10
8948,#53,KVAh,4,4,UINT32,10
8950,#53,KVAh,4,4,UINT32,10
8952,#53,KVAh,4,4,UINT32,10
8954,#54,KWh,4,4,UINT32,10
8956,#54,KWh,4,4,UINT32,10
8958,#54,KWh,4,4,UINT32,10
8960,#54,KVARh,4,4,UINT32,10
8962,#54,KVARh,4,4,UINT32,10
8964,#54,KVARh,4,4,UINT32,10
8966,#54,KVAh,4,4,UINT32,10
8968,#54,KVAh,4,4,UINT32,10
8970,#54,KVAh,4,4,UINT32,10
9000,Ext.#1 device,,4,2,UINT16,1
9001,Ext.#1 device,,4,2,UINT16,1
9002,Ext.#1 device,,4,2,UINT16,1
9003,Ext.#1 device,,4,2,UINT16,1
9004,Ext.#1 device,,4,2,UINT16,1
9005,Ext.#1 device,,4,2,UINT16,1
9006,Ext.#1 device,,4,2,UINT16,1
9007,Ext.#1 device,,4,2,UINT16,1
9008,Ext.#1 device,,4,2,UINT16,1
9009,Ext.#1 device,,4,2,UINT16,1
9010,Ext.#1 device,,4,2,UINT16,1
9011,Ext.#1 device,,4,2,UINT16,10
9012,Ext.#1 device,,4,2,UINT16,100
9013,Ext.#1 device,,4,2,,
9014,Ext.#1 device,1,4,4,UINT32,100
9016,Ext.#1 device,1,4,4,UINT32,100
9018,Ext.#1 device,1,4,4,INT32,1
9020,Ext.#1 device,1,4,4,INT32,1
9022,Ext.#1 device,1,4,4,UINT32,1
9024,Ext.#1 device,1,4,2,UINT16,100
9025,Ext.#1 device,1,4,2,UINT16,100
9026,Ext.#1 device,1,4,2,INT16,100
9027,Ext.#1 device,1,4,2,UINT16,100
9028,Ext.#1 device,2,4,4,UINT32,100
9030,Ext.#1 device,2,4,4,UINT32,100
9032,Ext.#1 device,2,4,4,INT32,1
9034,Ext.#1 device,2,4,4,INT32,1
9036,Ext.#1 device,2,4,4,UINT32,1
9038,Ext.#1 device,2,4,2,UINT16,100
9039,Ext.#1 device,2,4,2,UINT16,100
9040,Ext.#1 device,2,4,2,INT16,100
9041,Ext.#1 device,2,4,2,UINT16,100
9042,Ext.#1 device,3,4,4,UINT32,100
9044,Ext.#1 device,3,4,4,UINT32,100
9046,Ext.#1 device,3,4,4,INT32,1
9048,Ext.#1 device,3,4,4,INT32,1
9050,Ext.#1 device,3,4,4,UINT32,1
9052,Ext.#1 device,3,4,2,UINT16,100
9053,Ext.#1 device,3,4,2,UINT16,100
9054,Ext.#1 device,3,4,2,INT16,100
9055,Ext.#1 device,3,4,2,UINT16,100
9056,Ext.#1 device,total,4,4,UINT32,100
9058,Ext.#1 device,total,4,4,INT32,1
9060,Ext.#1 device,total,4,4,INT32,1
9062,Ext.#1 device,total,4,4,UINT32,1
9064,Ext.#1 device,total,4,2,UINT16,100
9065,Ext.#1 device,total,4,2,INT16,100
9066,Ext.#1 device,total,4,2,UINT16,100
9067,Ext.#1 device,total,4,2,UINT16,1
9068,Ext.#1 device,total,4,4,,
9070,Ext.#1 device,total,4,4,,
9072,Ext.#1 device,total,4,2,INT16,1
9073,Ext.#1 device,total,4,2,INT16,1
9074,Ext.#1 device,전력량,4,4,UINT32,10
9076,Ext.#1 device,전력량,4,4,UINT32,10
9078,Ext.#1 device,전력량,4,4,UINT32,10
9080,Ext.#1 device,전력량,4,4,UINT32,10
9082,Ext.#1 device,전력량,4,4,UINT32,10
9084,Ext.#1 device,전력량,4,4,UINT32,10
9086,Ext.#1 device,전력량,4,4,UINT32,10
9088,Ext.#1 device,전력량,4,4,UINT32,10
9090,Ext.#1 device,전력량,4,4,UINT32,10
9092,Ext.#1 device,전력량,4,4,UINT32,10
9094,Ext.#1 device,전력량,4,4,UINT32,10
9096,Ext.#1 device,sag,4,2,UINT16,
9097,Ext.#1 device,sag,4,2,UINT16,
9098,Ext.#1 device,sag,4,2,UINT16,
9099,Ext.#1 device,sag,4,2,UINT16,
9100,Ext.#1 device,sag,4,2,UINT16,
9101,Ext.#1 device,sag,4,2,UINT16,
9102,Ext.#1 device,swell,4,2,UINT16,
9103,Ext.#1 device,swell,4,2,UINT16,
9104,Ext.#1 device,swell,4,2,UINT16,
9105,Ext.#1 device,swell,4,2,UINT16,
9106,Ext.#1 device,swell,4,2,UINT16,
9107,Ext.#1 device,swell,4,2,UINT16,
9108,,,4,4,,
9110,#2 device,,4,2,UINT16,1
9111,#2 device,,4,2,UINT16,1
9112,#2 device,,4,2,UINT16,1
9113,#2 device,,4,2,UINT16,1
9114,#2 device,,4,2,UINT16,1
9115,#2 device,,4,2,UINT16,1
9116,#2 device,,4,2,UINT16,1
9117,#2 device,,4,2,UINT16,1
9118,#2 device,,4,2,UINT16,1
9119,#2 device,,4,2,UINT16,1
9120,#2 device,,4,2,UINT16,1
9121,#2 device,,4,2,UINT16,10
9122,#2 device,,4,2,UINT16,100
9123,#2 device,,4,2,,
9124,#2 device,1,4,4,UINT32,100
9126,#2 device,1,4,4,UINT32,100
9128,#2 device,1,4,4,INT32,1
9130,#2 device,1,4,4,INT32,1
9132,#2 device,1,4,4,UINT32,1
9134,#2 device,1,4,2,UINT16,100
9135,#2 device,1,4,2,UINT16,100
9136,#2 device,1,4,2,INT16,100
9137,#2 device,1,4,2,UINT16,100
9138,#2 device,2,4,4,UINT32,100
9140,#2 device,2,4,4,UINT32,100
9142,#2 device,2,4,4,INT32,1
9144,#2 device,2,4,4,INT32,1
9146,#2 device,2,4,4,UINT32,1
9148,#2 device,2,4,2,UINT16,100
9149,#2 device,2,4,2,UINT16,100
9150,#2 device,2,4,2,INT16,100
9151,#2 device,2,4,2,UINT16,100
9152,#2 device,3,4,4,UINT32,100
9154,#2 device,3,4,4,UINT32,100
9156,#2 device,3,4,4,INT32,1
9158,#2 device,3,4,4,INT32,1
9160,#2 device,3,4,4,UINT32,1
9162,#2 device,3,4,2,UINT16,100
9163,#2 device,3,4,2,UINT16,100
9164,#2 device,3,4,2,INT16,100
9165,#2 device,3,4,2,UINT16,100
9166,#2 device,공통,4,4,UINT32,100
9168,#2 device,공통,4,4,INT32,1
9170,#2 device,공통,4,4,INT32,1
9172,#2 device,공통,4,4,UINT32,1
9174,#2 device,공통,4,2,UINT16,100
9175,#2 device,공통,4,2,INT16,100
9176,#2 device,공통,4,2,UINT16,100
9177,#2 device,공통,4,2,UINT16,1
9178,#2 device,공통,4,4,,
9180,#2 device,공통,4,4,,
9182,#2 device,공통,4,2,INT16,1
9183,#2 device,공통,4,2,INT16,1
9184,#2 device,전력량,4,4,UINT32,10
9186,#2 device,전력량,4,4,UINT32,10
9188,#2 device,전력량,4,4,UINT32,10
9190,#2 device,전력량,4,4,UINT32,10
9192,#2 device,전력량,4,4,UINT32,10
9194,#2 device,전력량,4,4,UINT32,10
9196,#2 device,전력량,4,4,UINT32,10
9198,#2 device,전력량,4,4,UINT32,10
9200,#2 device,전력량,4,4,UINT32,10
9202,#2 device,전력량,4,4,UINT32,10
9204,#2 device,전력량,4,4,UINT32,10
9206,#2 device,sag,4,2,UINT16,
9207,#2 device,sag,4,2,UINT16,
9208,#2 device,sag,4,2,UINT16,
9209,#2 device,sag,4,2,UINT16,
9210,#2 device,sag,4,2,UINT16,
9211,#2 device,sag,4,2,UINT16,
9212,#2 device,swell,4,2,UINT16,
9213,#2 device,swell,4,2,UINT16,
9214,#2 device,swell,4,2,UINT16,
9215,#2 device,swell,4,2,UINT16,
9216,#2 device,swell,4,2,UINT16,
9217,#2 device,swell,4,2,UINT16,
9218,,,4,4,,
9220,#3 device,,4,2,UINT16,1
9221,#3 device,,4,2,UINT16,1
9222,#3 device,,4,2,UINT16,1
9223,#3 device,,4,2,UINT16,1
9224,#3 device,,4,2,UINT16,1
9225,#3 device,,4,2,UINT16,1
9226,#3 device,,4,2,UINT16,1
9227,#3 device,,4,2,UINT16,1
9228,#3 device,,4,2,UINT16,1
9229,#3 device,,4,2,UINT16,1
9230,#3 device,,4,2,UINT16,1
9231,#3 device,,4,2,UINT16,10
9232,#3 device,,4,2,UINT16,100
9233,#3 device,,4,2,,
9234,#3 device,1,4,4,UINT32,100
9236,#3 device,1,4,4,UINT32,100
9238,#3 device,1,4,4,INT32,1
9240,#3 device,1,4,4,INT32,1
9242,#3 device,1,4,4,UINT32,1
9244,#3 device,1,4,2,UINT16,100
9245,#3 device,1,4,2,UINT16,100
9246,#3 device,1,4,2,INT16,100
9247,#3 device,1,4,2,UINT16,100
9248,#3 device,2,4,4,UINT32,100
9250,#3 device,2,4,4,UINT32,100
9252,#3 device,2,4,4,INT32,1
9254,#3 device,2,4,4,INT32,1
9256,#3 device,2,4,4,UINT32,1
9258,#3 device,2,4,2,UINT16,100
9259,#3 device,2,4,2,UINT16,100
9260,#3 device,2,4,2,INT16,100
9261,#3 device,2,4,2,UINT16,100
9262,#3 device,3,4,4,UINT32,100
9264,#3 device,3,4,4,UINT32,100
9266,#3 device,3,4,4,INT32,1
9268,#3 device,3,4,4,INT32,1
9270,#3 device,3,4,4,UINT32,1
9272,#3 device,3,4,2,UINT16,100
9273,#3 device,3,4,2,UINT16,100
9274,#3 device,3,4,2,INT16,100
9275,#3 device,3,4,2,UINT16,100
9276,#3 device,공통,4,4,UINT32,100
9278,#3 device,공통,4,4,INT32,1
9280,#3 device,공통,4,4,INT32,1
9282,#3 device,공통,4,4,UINT32,1
9284,#3 device,공통,4,2,UINT16,100
9285,#3 device,공통,4,2,INT16,100
9286,#3 device,공통,4,2,UINT16,100
9287,#3 device,공통,4,2,UINT16,1
9288,#3 device,공통,4,4,,
9290,#3 device,공통,4,4,,
9292,#3 device,공통,4,2,INT16,1
9293,#3 device,공통,4,2,INT16,1
9294,#3 device,전력량,4,4,UINT32,10
9296,#3 device,전력량,4,4,UINT32,10
9298,#3 device,전력량,4,4,UINT32,10
9300,#3 device,전력량,4,4,UINT32,10
9302,#3 device,전력량,4,4,UINT32,10
9304,#3 device,전력량,4,4,UINT32,10
9306,#3 device,전력량,4,4,UINT32,10
9308,#3 device,전력량,4,4,UINT32,10
9310,#3 device,전력량,4,4,UINT32,10
9312,#3 device,전력량,4,4,UINT32,10
9314,#3 device,전력량,4,4,UINT32,10
9316,#3 device,sag,4,2,UINT16,
9317,#3 device,sag,4,2,UINT16,
9318,#3 device,sag,4,2,UINT16,
9319,#3 device,sag,4,2,UINT16,
9320,#3 device,sag,4,2,UINT16,
9321,#3 device,sag,4,2,UINT16,
9322,#3 device,swell,4,2,UINT16,
9323,#3 device,swell,4,2,UINT16,
9324,#3 device,swell,4,2,UINT16,
9325,#3 device,swell,4,2,UINT16,
9326,#3 device,swell,4,2,UINT16,
9327,#3 device,swell,4,2,UINT16,
9328,,,4,4,,
9330,#4 device,,4,2,UINT16,1
9331,#4 device,,4,2,UINT16,1
9332,#4 device,,4,2,UINT16,1
9333,#4 device,,4,2,UINT16,1
9334,#4 device,,4,2,UINT16,1
9335,#4 device,,4,2,UINT16,1
9336,#4 device,,4,2,UINT16,1
9337,#4 device,,4,2,UINT16,1
9338,#4 device,,4,2,UINT16,1
9339,#4 device,,4,2,UINT16,1
9340,#4 device,,4,2,UINT16,1
9341,#4 device,,4,2,UINT16,10
9342,#4 device,,4,2,UINT16,100
9343,#4 device,,4,2,,
9344,#4 device,1,4,4,UINT32,100
9346,#4 device,1,4,4,UINT32,100
9348,#4 device,1,4,4,INT32,1
9350,#4 device,1,4,4,INT32,1
9352,#4 device,1,4,4,UINT32,1
9354,#4 device,1,4,2,UINT16,100
9355,#4 device,1,4,2,UINT16,100
9356,#4 device,1,4,2,INT16,100
9357,#4 device,1,4,2,UINT16,100
9358,#4 device,2,4,4,UINT32,100
9360,#4 device,2,4,4,UINT32,100
9362,#4 device,2,4,4,INT32,1
9364,#4 device,2,4,4,INT32,1
9366,#4 device,2,4,4,UINT32,1
9368,#4 device,2,4,2,UINT16,100
9369,#4 device,2,4,2,UINT16,100
9370,#4 device,2,4,2,INT16,100
9371,#4 device,2,4,2,UINT16,100
9372,#4 device,3,4,4,UINT32,100
9374,#4 device,3,4,4,UINT32,100
9376,#4 device,3,4,4,INT32,1
9378,#4 device,3,4,4,INT32,1
9380,#4 device,3,4,4,UINT32,1
9382,#4 device,3,4,2,UINT16,100
9383,#4 device,3,4,2,UINT16,100
9384,#4 device,3,4,2,INT16,100
9385,#4 device,3,4,2,UINT16,100
9386,#4 device,공통,4,4,UINT32,100
9388,#4 device,공통,4,4,INT32,1
9390,#4 device,공통,4,4,INT32,1
9392,#4 device,공통,4,4,UINT32,1
9394,#4 device,공통,4,2,UINT16,100
9395,#4 device,공통,4,2,INT16,100
9396,#4 device,공통,4,2,UINT16,100
9397,#4 device,공통,4,2,UINT16,1
9398,#4 device,공통,4,4,,
9400,#4 device,공통,4,4,,
9402,#4 device,공통,4,2,INT16,1
9403,#4 device,공통,4,2,INT16,1
9404,#4 device,전력량,4,4,UINT32,10
9406,#4 device,전력량,4,4,UINT32,10
9408,#4 device,전력량,4,4,UINT32,10
9410,#4 device,전력량,4,4,UINT32,10
9412,#4 device,전력량,4,4,UINT32,10
9414,#4 device,전력량,4,4,UINT32,10
9416,#4 device,전력량,4,4,UINT32,10
9418,#4 device,전력량,4,4,UINT32,10
9420,#4 device,전력량,4,4,UINT32,10
9422,#4 device,전력량,4,4,UINT32,10
9424,#4 device,전력량,4,4,UINT32,10
9426,#4 device,sag,4,2,UINT16,
9428,#4 device,sag,4,2,UINT16,
9429,#4 device,sag,4,2,UINT16,
9430,#4 device,sag,4,2,UINT16,
9431,#4 device,sag,4,2,UINT16,
9432,#4 device,swell,4,2,UINT16,
9433,#4 device,swell,4,2,UINT16,
9434,#4 device,swell,4,2,UINT16,
9435,#4 device,swell,4,2,UINT16,
9436,#4 device,swell,4,2,UINT16,
9437,#4 device,swell,4,2,UINT16,
9438,,,4,4,,
9440,#5 device,,4,2,UINT16,1
9441,#5 device,,4,2,UINT16,1
9442,#5 device,,4,2,UINT16,1
9443,#5 device,,4,2,UINT16,1
9444,#5 device,,4,2,UINT16,1
9445,#5 device,,4,2,UINT16,1
9446,#5 device,,4,2,UINT16,1
9447,#5 device,,4,2,UINT16,1
9448,#5 device,,4,2,UINT16,1
9449,#5 device,,4,2,UINT16,1
9450,#5 device,,4,2,UINT16,1
9451,#5 device,,4,2,UINT16,10
9452,#5 device,,4,2,UINT16,100
9453,#5 device,,4,2,,
9454,#5 device,1,4,4,UINT32,100
9456,#5 device,1,4,4,UINT32,100
9458,#5 device,1,4,4,INT32,1
9460,#5 device,1,4,4,INT32,1
9462,#5 device,1,4,4,UINT32,1
9464,#5 device,1,4,2,UINT16,100
9465,#5 device,1,4,2,UINT16,100
9466,#5 device,1,4,2,INT16,100
9467,#5 device,1,4,2,UINT16,100
9468,#5 device,2,4,4,UINT32,100
9470,#5 device,2,4,4,UINT32,100
9472,#5 device,2,4,4,INT32,1
9474,#5 device,2,4,4,INT32,1
9476,#5 device,2,4,4,UINT32,1
9478,#5 device,2,4,2,UINT16,100
9479,#5 device,2,4,2,UINT16,100
9480,#5 device,2,4,2,INT16,100
9481,#5 device,2,4,2,UINT16,100
9482,#5 device,3,4,4,UINT32,100
9484,#5 device,3,4,4,UINT32,100
9486,#5 device,3,4,4,INT32,1
9488,#5 device,3,4,4,INT32,1
9490,#5 device,3,4,4,UINT32,1
9492,#5 device,3,4,2,UINT16,100
9493,#5 device,3,4,2,UINT16,100
9494,#5 device,3,4,2,INT16,100
9495,#5 device,3,4,2,UINT16,100
9496,#5 device,공통,4,4,UINT32,100
9498,#5 device,공통,4,4,INT32,1
9500,#5 device,공통,4,4,INT32,1
9502,#5 device,공통,4,4,UINT32,1
9504,#5 device,공통,4,2,UINT16,100
9505,#5 device,공통,4,2,INT16,100
9506,#5 device,공통,4,2,UINT16,100
9507,#5 device,공통,4,2,UINT16,1
9508,#5 device,공통,4,4,,
9510,#5 device,공통,4,4,,
9512,#5 device,공통,4,2,INT16,1
9513,#5 device,공통,4,2,INT16,1
9514,#5 device,전력량,4,4,UINT32,10
9516,#5 device,전력량,4,4,UINT32,10
9518,#5 device,전력량,4,4,UINT32,10
9520,#5 device,전력량,4,4,UINT32,10
9522,#5 device,전력량,4,4,UINT32,10
9524,#5 device,전력량,4,4,UINT32,10
9526,#5 device,전력량,4,4,UINT32,10
9528,#5 device,전력량,4,4,UINT32,10
9530,#5 device,전력량,4,4,UINT32,10
9532,#5 device,전력량,4,4,UINT32,10
9534,#5 device,전력량,4,4,UINT32,10
9536,#5 device,sag,4,2,UINT16,
9537,#5 device,sag,4,2,UINT16,
9538,#5 device,sag,4,2,UINT16,
9539,#5 device,sag,4,2,UINT16,
9540,#5 device,sag,4,2,UINT16,
9541,#5 device,sag,4,2,UINT16,
